Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
680.0,0.087272726,0.0,0.0,-0.2509091,-0.23818183,0.55999994,-1.6933125,1.4181249,1.200125,1.1018126,-1.994875,1.9084375,
720.0,0.09909091,0.0,0.0,-0.27999997,-0.27272725,0.57636356,-1.6701875,1.4350624,1.04725,1.0756874,-1.99575,1.9015,
760.0,0.11090909,0.0,0.0,-0.27272725,-0.26181817,0.5999999,-1.7146875,1.4405625,1.0475626,1.0584376,-1.9920624,1.893625,
800.0,0.11363637,0.0,0.0,-0.31999993,-0.25636363,0.60545444,-1.7764375,1.3786249,1.1066875,1.0260625,-1.993625,1.8831251,
840.0,0.13454546,0.0,0.0,-0.34363627,-0.24363637,0.60545444,-1.7929375,1.3485625,1.0259376,1.0148749,-1.99575,1.8742499,
880.0,0.12818182,0.0,0.0,-0.30909085,-0.21454549,0.5999999,-1.7945,1.3104374,1.059,1.0110624,-1.99575,1.8696251,
920.0,0.122727275,0.0,0.0,-0.31999993,-0.22727275,0.5890908,-1.754125,1.3652501,1.0583124,1.0253124,-2.0,1.8779376,
960.0,0.13454546,0.0,0.0,-0.3145454,-0.20909095,0.5999999,-1.7588125,1.3582499,1.0231249,1.0427499,-1.996625,1.8879375,
1000.0,0.15181819,0.0,0.0,-0.2854545,-0.17454553,0.60545444,-1.770125,1.3134375,1.0115626,1.0755625,-1.9979374,1.905375,
1040.0,0.15454546,0.0,0.0,-0.30909085,-0.18000007,0.61272717,-1.74875,1.3754375,1.0130625,1.0903125,-1.994625,1.9161875,
1080.0,0.14,0.0,0.0,-0.33818173,-0.2509091,0.62363625,-1.8742499,1.3396249,1.0249374,1.1048751,-1.98775,1.9229374,
1120.0,0.14909092,0.0,0.0,-0.46727276,-0.36727262,0.6418183,-1.9053125,1.2301874,0.9068124,1.0836251,-1.991125,1.9174376,
1160.0,0.20454545,0.0,0.0,-0.37272716,-0.32727265,0.5654545,-1.806875,1.1730626,0.7614999,1.080375,-1.983625,1.9152501,
1200.0,0.07545455,0.0,0.0,-0.17454553,0.0018181801,0.4363637,-1.717875,1.2558124,0.97993755,1.0645626,-1.98775,1.9065001,
1240.0,0.07545455,0.0,0.0,0.21818185,-0.0036363602,0.3127272,-1.8781875,1.4435625,1.5273125,1.0434375,-1.9929374,1.9015625,
1280.0,1.7,2.8090909,0.0,-2.1981819,-0.77272725,1.9309092,-1.957125,1.6048124,1.7931876,0.07662511,-0.35249996,0.023375034,
1320.0,0.13727273,0.0,0.0,1.3981819,0.17818189,0.17272735,2.0516877,-1.86175,-1.0704374,0.88031244,0.8501251,-1.7145,
1360.0,0.03727273,0.0,0.0,1.0054545,0.52363634,-0.0090909,-1.6093125,1.8049376,-0.17706251,0.048000097,1.9288125,1.410625,
1400.0,0.02,0.0,0.0,1.0,0.60545444,0.14363647,2.0707502,1.2298751,-0.38493752,0.13800001,1.8236876,1.2774999,
1440.0,0.017272728,0.0,0.0,1.0054545,0.44727278,0.27272725,-1.4834375,1.3050001,-0.8288125,1.0045626,2.035375,1.7125626,
1480.0,0.017272728,0.0,0.0,0.76363635,0.330909,0.30181813,-1.651875,1.209125,-1.1316249,1.1570625,-1.963625,1.950625,
1520.0,0.02,0.0,0.0,0.52363634,0.21818185,0.30181813,-1.7829375,1.21225,-1.4045,1.6125,-1.8388125,-1.9824375,
1560.0,0.017272728,0.0,0.0,0.18909097,0.19636369,0.28363633,-1.750625,1.2113125,-1.695125,1.3864374,-1.9200625,2.0254374,
1600.0,0.02,0.0,0.0,0.0363636,0.17272735,0.3127272,-1.946875,1.1728125,-1.8048126,1.4134376,-1.92975,2.0225625,
1640.0,0.02,0.0,0.0,-0.121818066,0.21272731,0.3418181,1.9760001,1.1011875,-1.947125,1.2231874,-1.95775,1.938375,
1680.0,0.02,0.0,0.0,-0.12727284,0.19636369,0.39454556,1.85425,1.0755625,1.8768749,1.2371249,-1.98625,1.848125,
1720.0,0.02,0.0,0.0,-0.18000007,0.20727277,0.4363637,1.8300624,1.0718124,1.7750001,1.4888749,-1.9626875,1.881875,
1760.0,0.02,0.0,0.0,-0.15090919,0.19636369,0.47636366,1.7854376,0.97143745,1.7350626,1.557625,-1.9303125,1.8904376,
1800.0,0.02,0.0,0.0,-0.098181725,0.18363643,0.48363638,1.893125,1.1258125,1.815875,1.4484999,-1.930125,1.8586874,
1840.0,0.02,0.0,0.0,-0.07454538,0.17272735,0.5072727,1.979125,1.1303749,1.8283751,1.4017501,-1.9145625,1.8515625,
1880.0,0.022727273,0.0,0.0,-0.103636265,0.18909097,0.5472727,1.9394374,1.14575,1.7511251,1.4238124,-1.8805625,1.8721249,
