Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
240.0,0.02,0.0,0.0,0.22545457,0.049090862,0.46545458,1.9333749,1.1995625,2.0777502,1.0469375,-1.7979375,1.8855,
280.0,0.02,0.0,0.0,0.28909087,0.01999998,0.42363644,2.0542498,1.1980624,2.0577502,1.056,-1.80375,1.8929374,
320.0,0.02,0.0,0.0,0.24181819,-0.021818161,0.43090916,-1.92075,1.2693751,2.0424376,1.0843749,-1.7988125,1.9078751,
360.0,0.02,0.0,0.0,0.15454555,0.0072727203,0.4545455,-1.8060625,1.20625,2.0216875,1.1021874,-1.803375,1.9120624,
400.0,0.05818182,0.0,0.0,0.059999943,0.054545403,0.44181824,-1.9410625,1.2426875,1.8629375,1.0779376,-1.8076875,1.9038751,
440.0,0.02,0.0,0.0,0.0018181801,0.059999943,0.48909092,1.9435,1.2313125,1.8138125,1.0663126,-1.800875,1.8936875,
480.0,0.022727273,0.0,0.0,-0.0090909,-0.027272701,0.57636356,1.8162501,0.9288125,1.6861875,1.046875,-1.8009375,1.8785,
520.0,0.026363635,0.0,0.0,0.149091,-0.12727284,0.60545444,1.7604375,0.97362494,1.7681875,1.0111876,-1.8009375,1.8640001,
560.0,0.022727273,0.0,0.0,0.18363643,-0.19090915,0.65272737,2.0162501,1.111125,1.711,1.0204375,-1.7938125,1.8600626,
600.0,0.026363635,0.0,0.0,0.18909097,-0.21454549,0.68181825,-1.927,0.8846874,1.7565625,1.0193124,-1.79375,1.8586874,
640.0,0.022727273,0.0,0.0,0.1309092,-0.20363641,0.68909097,-1.9013125,0.89531255,1.62725,1.0288751,-1.7938125,1.8699374,
680.0,0.022727273,0.0,0.0,0.0363636,-0.26181817,0.8236363,-1.9335625,0.8471875,1.5451875,1.0619376,-1.7910625,1.8784375,
720.0,0.07545455,0.0,0.0,-0.5018182,-0.3036363,1.0927272,2.0266252,0.8009374,1.0778124,1.07375,-1.80025,1.89375,
760.0,0.02909091,0.0,0.0,-1.1181818,-0.46727276,1.0690908,1.654125,0.048000097,0.33668756,1.0919375,-1.8041875,1.9030001,
800.0,0.026363635,0.0,0.0,-0.48545456,-0.5836363,0.78181815,1.0539374,0.05949998,0.2176876,1.0920625,-1.8081875,1.9116249,
840.0,2.8527272,2.8936365,0.0,2.0363636,0.389091,0.16000009,1.8117499,1.4091251,1.364625,0.27712488,1.3231249,-0.40456247,
880.0,0.19,0.0,0.0,0.49454546,-0.70727277,-0.30909085,-1.0093125,-1.7325,-0.50443745,0.048000097,-0.97325003,-1.6465625,
920.0,0.30454546,0.0,0.0,1.0290909,0.54181814,-0.15090919,-1.0376251,-1.13575,-1.425375,0.048000097,-1.2305624,0.1631875,
960.0,0.26909092,0.0,0.0,0.75272727,0.46545458,0.101818085,-0.50268745,0.82824993,-0.7121875,0.13724995,-1.514125,0.10118747,
1000.0,0.26909092,0.0,0.0,0.6472728,0.0727272,0.32545447,-1.624125,1.4411874,-1.124625,0.048000097,-1.46275,0.9021249,
1040.0,0.096363634,0.0,0.0,0.570909,0.083636284,0.5472727,-1.997375,1.117625,-1.27075,1.5618124,-1.7905,-1.9148124,
1080.0,0.07,0.0,0.0,0.43090916,0.24909091,0.46000004,1.4991875,0.9213126,-1.3499374,1.8136876,-1.9136875,2.0663748,
1120.0,0.10545454,0.0,0.0,0.30727267,0.26,0.46000004,2.0719376,1.0050001,-1.4546875,1.7360625,-1.915625,-1.9868125,
1160.0,0.09090909,0.0,0.0,0.23090911,0.13636374,0.4000001,-1.800375,1.0462501,-1.56925,1.8918126,-1.9293125,2.0853124,
1200.0,0.096363634,0.0,0.0,0.13636374,0.083636284,0.44727278,-1.9529375,1.2030625,-1.735,1.8758125,-1.926625,2.0576873,
1240.0,0.084545456,0.0,0.0,0.090909004,0.112727165,0.47636366,-1.9514999,1.0948124,-1.846,1.6426876,-1.909875,2.0691876,
1280.0,0.10545454,0.0,0.0,0.01999998,0.07818174,0.5181818,2.0863752,1.002625,-1.971125,0.9548125,-1.758375,2.0437498,
1320.0,0.14636363,0.0,0.0,-0.0090909,0.049090862,0.5363636,1.9499376,1.0765624,2.0505,0.26099992,-1.6799375,1.7116876,
1360.0,0.14909092,0.0,0.0,-0.061818123,0.06727266,0.52363634,1.9193125,1.0655625,1.9743125,1.23925,-1.8105,1.806375,
1400.0,0.12,0.0,0.0,-0.114545345,0.1309092,0.49454546,1.878375,1.0549376,1.9377501,1.5936875,-1.8635,1.8671875,
1440.0,0.14636363,0.0,0.0,-0.07999992,0.090909004,0.52363634,1.9623749,1.1472499,1.90275,1.705375,-1.86375,1.9071875,
