Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
160.0,0.15454546,0.0,0.0,0.107272625,-0.050909042,0.5072727,2.0612502,1.1889374,1.766875,1.0371876,-1.8756875,1.859875,
200.0,0.13454546,0.0,0.0,0.025454521,-0.03272724,0.5072727,2.0014377,1.214875,1.7380624,1.025125,-1.8731875,1.8531876,
240.0,0.14363636,0.0,0.0,-0.061818123,0.030909061,0.5072727,1.959125,1.2678125,1.7158749,1.0203125,-1.8750625,1.84625,
280.0,0.14363636,0.0,0.0,-0.13818192,0.043636322,0.54181814,1.8959374,1.213,1.5014374,1.01475,-1.8766251,1.845125,
320.0,0.15818182,0.0,0.0,-0.20363641,0.059999943,0.5654545,1.8196876,1.155375,1.4218125,1.0380626,-1.8835624,1.8604374,
360.0,0.15454546,0.0,0.0,-0.20909095,0.054545403,0.60545444,1.7256875,1.0843749,1.4703126,1.0555,-1.8818125,1.869,
400.0,0.19272727,0.0,0.0,-0.21454549,0.049090862,0.629091,1.6813126,1.0654376,1.4469376,1.0847499,-1.885875,1.8864999,
440.0,0.16636364,0.0,0.0,-0.21454549,0.030909061,0.629091,1.6512499,1.0865624,1.4295626,1.1012499,-1.880875,1.8986249,
480.0,0.16090909,0.0,0.0,-0.24363637,0.01999998,0.62363625,1.72,1.0859375,1.43225,1.0983126,-1.8775625,1.898375,
520.0,0.11090909,0.0,0.0,-0.3036363,-0.0036363602,0.62363625,1.823375,1.0635624,1.345875,1.0875626,-1.8748125,1.892375,
560.0,0.16363636,0.0,0.0,-0.27999997,-0.061818123,0.6181817,1.8358126,0.9898126,1.3448751,1.0604374,-1.8744375,1.8789375,
600.0,0.17545454,0.0,0.0,-0.19090915,-0.109090805,0.67090917,1.7981875,1.0203125,1.362875,1.0404375,-1.873625,1.8657501,
640.0,0.13727273,0.0,0.0,-0.3145454,-0.056363583,0.75272727,1.882375,0.9913125,1.1339376,1.032625,-1.8794374,1.86025,
680.0,0.17545454,0.0,0.0,-0.5727272,-0.1854546,0.7581818,1.905375,0.77181244,0.9939375,1.0295625,-1.88175,1.8569374,
720.0,0.17545454,0.0,0.0,-0.36727262,-0.085454464,0.5890908,1.7328124,0.70525,0.7388749,1.0414374,-1.8803124,1.8680625,
760.0,0.010909091,2.2545455,0.0,-0.7309091,0.18909097,-0.6600001,1.7018125,1.3433125,1.5244374,0.048000097,0.047937393,0.024437428,
800.0,0.11363637,0.0,0.0,0.25454545,-0.2509091,-0.20909095,1.8998125,1.8768125,2.034625,0.48212504,-1.962,0.9030626,
840.0,0.12,0.0,0.0,1.0636363,0.096363544,-0.050909042,-1.6561251,-1.5604374,0.047937393,0.054374933,-1.8934375,1.0580001,
880.0,0.12545455,0.0,0.0,0.97636366,-0.13272738,0.07818174,-1.0900625,2.039875,-0.88118756,0.7974374,-1.9813125,1.4658124,
920.0,0.20454545,0.0,0.0,0.95818186,0.059999943,0.3127272,-0.5108125,0.46624994,-0.924875,0.7911875,-1.9056875,1.6905625,
960.0,0.17272727,0.0,0.0,0.71818185,-0.103636265,0.43090916,-1.144875,0.9677501,-1.359125,1.2614999,-1.8569375,1.9642501,
1000.0,0.21090908,0.0,0.0,0.7236364,-0.13272738,0.49454546,-1.5846875,0.908375,-1.4963751,1.6063125,-1.864,2.0860624,
1040.0,0.14909092,0.0,0.0,0.6945455,-0.01636362,0.47090912,-1.845625,0.97537494,-1.6800001,1.3999374,-1.885,2.0338125,
1080.0,0.12545455,0.0,0.0,0.65272737,0.0018181801,0.4181819,-1.84325,1.1080625,-1.643625,1.47475,-1.8621875,2.0498123,
1120.0,0.11363637,0.0,0.0,0.18363643,0.101818085,0.2945454,2.05475,1.211875,-1.838625,1.3253751,-1.8766875,1.9699376,
1160.0,0.093636364,0.0,0.0,0.17272735,0.07818174,0.33636355,2.075375,1.0588751,2.0906248,1.2505624,-1.898375,1.8756876,
1200.0,0.09090909,0.0,0.0,-0.1672728,0.16545463,0.4000001,2.0124373,0.97362494,-1.8874375,1.4263124,-1.8724375,1.901,
1240.0,0.093636364,0.0,0.0,-0.19818187,0.149091,0.47090912,-1.965375,1.0010624,1.8864374,1.4450624,-1.87325,1.8977499,
1280.0,0.07909091,0.0,0.0,-0.1672728,0.101818085,0.52363634,2.0301251,1.1133125,1.8456249,1.2962501,-1.87475,1.8608124,
1320.0,0.11090909,0.0,0.0,-0.26181817,0.0363636,0.5472727,1.9182501,1.1196251,1.753875,1.3947501,-1.856,1.902875,
1360.0,0.13181818,0.0,0.0,-0.32727265,0.06727266,0.5363636,1.8848126,1.1129999,1.5298126,1.2420001,-1.80675,1.907625,
