Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
840.0,0.022727273,0.0,0.0,-0.027272701,-0.121818066,0.629091,-1.9034375,1.168,1.3996875,1.0968125,1.9398124,1.901,
880.0,0.022727273,0.0,0.0,-0.0036363602,-0.061818123,0.5999999,-1.927125,1.1530626,1.3096249,1.0739374,1.931375,1.8891251,
920.0,0.022727273,0.0,0.0,-0.045454502,-0.03272724,0.60545444,1.9565625,1.2149999,1.4077499,1.0824375,1.9276874,1.8851874,
960.0,0.022727273,0.0,0.0,-0.13272738,-0.14545465,0.61272717,1.904875,1.2074375,1.2686875,1.0699375,1.9281876,1.8813751,
1000.0,0.02,0.0,0.0,-0.20363641,-0.27272725,0.5890908,1.8499999,1.2143126,1.2106249,1.0580001,1.9271874,1.8761876,
1040.0,0.02,0.0,0.0,-0.20909095,-0.27272725,0.570909,1.7899375,1.28175,1.2231874,1.0753126,1.9273126,1.8820624,
1080.0,0.022727273,0.0,0.0,-0.26181817,-0.3327272,0.57636356,1.9175,1.30475,1.144625,1.0789375,1.9344375,1.8906875,
1120.0,0.022727273,0.0,0.0,-0.2509091,-0.409091,0.5890908,-1.9375625,1.247,1.0908749,1.0831251,1.9358125,1.8924999,
1160.0,0.022727273,0.0,0.0,-0.1854546,-0.49636364,0.60545444,-1.7124375,1.234875,1.0634375,1.105,1.9354999,1.8987501,
1200.0,0.022727273,0.0,0.0,-0.14545465,-0.5436363,0.629091,-1.650875,1.2094376,1.006875,1.105375,1.9428749,1.905375,
1240.0,0.022727273,0.0,0.0,-0.1854546,-0.46181822,0.6763637,-1.6723125,1.1884375,1.0144999,1.10325,1.9438126,1.9045625,
1280.0,0.022727273,0.0,0.0,-0.2509091,-0.37272716,0.7109091,-1.9080625,1.1355624,0.95712495,1.0961876,1.9319375,1.8965626,
1320.0,0.026363635,0.0,0.0,-0.5545454,-0.49636364,0.81090903,-1.9223125,1.0432501,0.6377499,1.0885,1.9351876,1.8961251,
1360.0,0.096363634,0.0,0.0,-0.7490909,-0.5545454,0.70000005,-1.937625,0.7836876,0.32606244,1.0749376,1.9326875,1.8878751,
1400.0,0.11363637,0.0,0.0,-0.44363642,-0.33818173,0.3127272,1.979125,1.19175,0.4240625,1.0639374,1.9265001,1.8831251,
1440.0,2.9463637,0.014545455,0.0,1.6145453,1.3927274,0.48909092,2.0023751,1.832875,1.4221876,1.062875,1.937875,1.8978126,
1480.0,0.75636363,0.0,0.0,1.4745455,-0.03272724,0.32545447,-1.4929376,-0.91475,-0.017249942,0.059812546,-0.55106246,0.94324994,
1520.0,0.34272727,0.0,0.0,0.6945455,0.929091,0.20181823,2.015625,-1.3363125,-0.52550006,1.6139376,0.71493745,1.5131874,
1560.0,0.37454545,0.0,0.0,0.4000001,0.6181817,0.5527272,1.900125,1.4749374,-0.90268755,0.054374933,1.0376875,1.1712501,
1600.0,0.32545453,0.0,0.0,0.21818185,0.24181819,0.47636366,1.863375,0.66918755,-1.0826875,0.44024992,1.6308124,1.575,
1640.0,0.27818182,0.0,0.0,0.21818185,0.22545457,0.46545458,1.1220624,0.048000097,1.6515625,1.0613124,2.0465002,1.97125,
1680.0,0.19272727,0.0,0.0,0.16000009,0.23090911,0.4000001,1.5539374,0.8785,-1.762875,1.1611874,2.0739374,2.0509377,
1720.0,0.22272727,0.0,0.0,0.43090916,0.30181813,0.3418181,1.9707501,1.0738125,-1.444625,1.2571249,-1.9956875,1.9530001,
1760.0,0.18454546,0.0,0.0,0.5654545,0.24181819,0.33636355,-1.9128125,1.3464999,-1.4865,1.1014376,2.00975,1.9338751,
1800.0,0.16363636,0.0,0.0,0.65272737,0.149091,0.37090898,1.970125,1.3255,-1.5913125,0.82818747,1.815,1.7125626,
1840.0,0.16636364,0.0,0.0,0.570909,0.14363647,0.36545444,1.9281249,1.1640625,-1.526125,1.1578126,1.92625,1.6665626,
1880.0,0.11363637,0.0,0.0,0.41272736,0.119999886,0.35454535,2.047,1.152875,-1.6595625,1.4300001,2.0023751,1.7333126,
1920.0,0.12545455,0.0,0.0,0.36545444,0.083636284,0.36545444,2.0844998,1.0330625,-1.7605625,1.5343125,2.03375,1.7728126,
1960.0,0.13454546,0.0,0.0,0.41272736,0.07818174,0.389091,1.96475,1.09625,-1.7631875,1.6310625,2.0900002,1.7791874,
2000.0,0.13454546,0.0,0.0,0.40727282,0.07818174,0.3599999,2.0061874,1.146625,-1.746125,1.6584375,-1.9973125,1.7799375,
2040.0,0.13454546,0.0,0.0,0.33636355,0.07818174,0.44727278,-1.991875,1.1415,-1.8790625,1.5691249,2.084375,1.758625,
