Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
160.0,0.24909091,0.0,0.41636363,-0.0036363602,0.23090911,0.48909092,1.7654376,1.1624374,1.8068125,1.013,-1.9636875,1.8333125,
200.0,0.21636364,0.0,0.43363637,-0.03818178,0.26,0.46000004,1.7402501,1.223,1.7366874,1.0383749,-1.9685625,1.8424375,
240.0,0.21909091,0.0,0.4481818,-0.19090915,0.26,0.43090916,1.6882501,1.365,1.7091875,1.056875,-1.965625,1.8551874,
280.0,0.14909092,0.0,0.4690909,-0.3036363,0.25454545,0.43090916,1.6863749,1.2954376,1.677625,1.0683124,-1.9625626,1.8639376,
320.0,0.13454546,0.0,0.48363635,-0.3327272,0.16545463,0.4545455,1.5216875,1.22575,1.5069375,1.0783751,-1.9493124,1.87275,
360.0,0.11727273,0.0,0.51272726,-0.36181808,0.26545453,0.47090912,1.4931874,1.2511251,1.5126874,1.0943749,-1.9420625,1.8768749,
400.0,0.15181819,0.0,0.5536364,-0.41454554,0.35454535,0.5072727,1.39025,1.3061249,1.4568124,1.083875,-1.9406875,1.8724375,
440.0,0.18181819,0.0,0.56545454,-0.590909,0.4000001,0.5181818,1.271625,1.2250626,1.3116875,1.0665624,-1.945875,1.8634374,
480.0,0.20454545,0.0,0.6090909,-0.61454535,0.47090912,0.5290909,1.1663125,1.0786874,1.2751875,1.05025,-1.9545,1.8534999,
520.0,0.17818181,0.0,0.6181818,-0.5727272,0.5072727,0.5290909,1.056,1.0966876,1.3096249,1.03425,-1.964375,1.8448124,
560.0,0.18454546,0.0,0.6272727,-0.5727272,0.47636366,0.5072727,0.996125,1.144875,1.3180625,1.0398126,-1.969,1.8438125,
600.0,0.18454546,0.0,0.6090909,-0.57818174,0.47636366,0.48909092,0.9986875,1.1754375,1.3229375,1.0246875,-1.9705,1.84325,
640.0,0.18454546,0.0,0.66545457,-0.5254545,0.55999994,0.4363637,0.9813125,1.2051251,1.3585,1.02525,-1.96425,1.8455,
680.0,0.13181818,0.0,0.64454544,-0.41454554,0.55999994,0.37090898,1.0662501,1.2206249,1.473125,1.0288124,-1.9525625,1.8536875,
720.0,0.11363637,0.0,0.51,0.01999998,0.5472727,0.25454545,1.1750624,1.2390625,1.80175,1.0474999,-1.942,1.8688126,
760.0,0.21909091,0.0,2.9354546,2.1781816,-0.72545457,1.2872729,1.4814999,1.2450626,-1.766125,0.8809376,-1.9315625,-1.878625,
800.0,0.07909091,0.0,0.4009091,1.0109091,0.12545466,1.3800001,1.7285626,1.8622501,0.031562567,0.18431258,1.749125,0.048000097,
840.0,0.14636363,0.0,0.27545455,0.4363637,-0.81818175,0.4000001,-1.7379375,-1.9349375,-1.5035625,0.997375,1.7279999,1.4990001,
880.0,0.14636363,0.0,0.29,0.44181824,-0.67272735,0.57636356,-0.8784375,1.6469376,-1.6546875,0.052999973,1.8720624,0.05112505,
920.0,0.15181819,0.0,0.31636363,0.330909,-0.46727276,0.7945454,0.03756261,0.20662498,-1.98825,0.23574996,-1.9488125,0.5696876,
960.0,0.11727273,0.0,0.28363636,0.20181823,-0.43272734,0.75272727,-0.53900003,0.9398749,-1.6865625,0.44924998,-1.952375,1.64675,
1000.0,0.093636364,0.0,0.32818183,0.41272736,-0.19818187,0.71818185,-1.3655624,0.91718745,-1.8113124,2.0246873,-1.9079375,-1.8986875,
1040.0,0.09909091,0.0,0.32818183,0.3127272,-0.22727275,0.60545444,-1.3004999,1.2562499,-1.9195625,1.9506874,-1.926,-1.9930625,
1080.0,0.084545456,0.0,0.36636364,0.0072727203,-0.13272738,0.51272726,-1.427625,1.2313125,2.042625,1.7359376,-1.9026875,-1.98625,
1120.0,0.05818182,0.0,0.35181817,-0.109090805,-0.056363583,0.47090912,-1.556875,1.2234375,1.9128749,1.6754999,-1.9275,-1.956125,
1160.0,0.09909091,0.0,0.33636364,-0.17454553,0.0018181801,0.42363644,-1.722,1.3364375,1.7562499,1.3395,-1.9365,1.9655626,
1200.0,0.084545456,0.0,0.3809091,-0.25636363,0.0072727203,0.4181819,-1.9860625,1.3994374,1.5172501,1.0890625,-1.9535625,1.771625,
1240.0,0.11727273,0.0,0.36363637,-0.29090905,0.0363636,0.37818193,1.907625,1.2819376,1.5267501,1.3464375,-1.974625,1.8050001,
1280.0,0.14909092,0.0,0.38636363,-0.2854545,0.0072727203,0.330909,1.8135624,1.3859375,1.5558751,1.4814999,-1.9648125,1.8408749,
1320.0,0.12545455,0.0,0.3927273,-0.18000007,0.025454521,0.21818185,1.9075,1.4224999,1.7411876,1.5568125,-1.9563125,1.8529999,
1360.0,0.11090909,0.0,0.39545456,-0.085454464,0.0072727203,0.21272731,2.0284376,1.7037499,1.8501251,1.6455,-1.956875,1.877125,
