Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
440.0,0.093636364,0.0,0.0,-0.18000007,0.059999943,0.49454546,1.8861251,1.4405,1.4848125,1.0563126,-1.89975,1.9094999,
480.0,0.11727273,0.0,0.0,-0.1854546,0.014545441,0.48909092,1.9690001,1.3759999,1.471375,1.0591874,-1.9031875,1.9086876,
520.0,0.084545456,0.0,0.0,-0.1854546,0.025454521,0.5072727,1.9667499,1.3341875,1.5175624,1.0606251,-1.907125,1.9081249,
560.0,0.09090909,0.0,0.0,-0.109090805,0.014545441,0.5072727,1.8908124,1.2933125,1.5084374,1.0687499,-1.9074376,1.9103751,
600.0,0.087272726,0.0,0.0,-0.14545465,0.030909061,0.48909092,1.886625,1.3594999,1.53125,1.0605626,-1.9038125,1.908875,
640.0,0.055454545,0.0,0.0,-0.20363641,0.043636322,0.46000004,1.9173751,1.315125,1.5009375,1.0581875,-1.901,1.91025,
680.0,0.08181818,0.0,0.0,-0.2509091,0.030909061,0.4545455,1.9406874,1.3429999,1.4531875,1.0569375,-1.896625,1.9054999,
720.0,0.10545454,0.0,0.0,-0.42545462,0.06727266,0.47090912,1.9168124,1.3369999,1.34675,1.05025,-1.8949375,1.9051249,
760.0,0.087272726,0.0,0.0,-0.5727272,0.083636284,0.52363634,1.8388126,1.2669375,1.144125,1.0530624,-1.8981875,1.904,
800.0,0.12545455,0.0,0.0,-0.76,0.0363636,0.55999994,1.7388749,1.2146249,0.85249996,1.0521874,-1.902625,1.9029374,
840.0,0.17545454,0.0,0.0,-0.99454546,0.1309092,0.60545444,1.5681875,1.0648749,0.5218749,1.0526874,-1.906875,1.9064374,
880.0,0.22272727,0.0,0.0,-1.1418182,0.17272735,0.60545444,1.2804375,0.9997499,0.38356256,1.0601251,-1.9081875,1.9079375,
920.0,0.20454545,0.0,0.0,-1.4763637,0.07818174,0.51272726,1.1928124,0.934,0.093812466,1.056,-1.907625,1.90625,
960.0,0.19272727,0.0,0.0,-1.2236364,-0.045454502,0.25454545,1.2653749,0.93175006,0.13356256,1.0556874,-1.904125,1.9085624,
1000.0,0.12545455,0.0,0.0,-0.85454535,-0.056363583,-0.17454553,1.4525626,1.3285,0.5118749,1.0555,-1.900125,1.916125,
1040.0,0.46,2.840909,0.0,2.4836364,0.26545453,-0.5618181,1.5973125,1.6769376,1.011625,0.15549994,0.313375,0.047937393,
1080.0,0.096363634,0.0,0.0,2.02,-0.5090909,1.1399999,1.8656249,-1.66275,1.9697499,0.076812506,-0.8170625,0.61599994,
1120.0,0.060909092,0.0,0.0,1.9545455,-0.103636265,0.5999999,-1.6691875,-0.56068754,-0.44000006,0.053124905,-1.4115,0.48112512,
1160.0,0.07909091,0.0,0.0,1.5090909,-0.19090915,0.40727282,-1.091625,-1.357375,-0.21981251,0.26506257,-1.735875,1.5106249,
1200.0,0.03181818,0.0,0.0,0.7290909,-0.07999992,0.39454556,-0.859375,1.5938125,-1.0715001,1.2667501,-1.7566875,1.8940625,
1240.0,0.043636363,0.0,0.0,0.23090911,-0.090909004,0.5363636,-0.991125,0.048000097,1.7426875,1.456625,2.0733752,-1.968375,
1280.0,0.02909091,0.0,0.0,0.043636322,0.01999998,0.48363638,-1.3575001,1.0550001,1.9721875,1.3953125,-1.854,2.0338125,
1320.0,0.02,0.0,0.0,-0.085454464,0.101818085,0.4545455,1.9530001,1.2679374,1.7473125,0.7645626,-1.8845625,1.7431874,
1360.0,0.03727273,0.0,0.0,-0.23818183,0.107272625,0.4545455,1.8109374,0.8891876,1.9761875,0.9875624,-1.8416874,1.6574376,
1400.0,0.05272727,0.0,0.0,-0.23818183,0.1309092,0.42363644,1.6403124,1.0980625,1.7376876,1.3186874,-1.9201875,1.62925,
1440.0,0.03181818,0.0,0.0,-0.23818183,0.101818085,0.46000004,1.9455626,1.184125,1.4534376,1.50825,-1.9544375,1.6596875,
1480.0,0.07909091,0.0,0.0,-0.23272729,0.0727272,0.49454546,1.9863751,1.3048749,1.5620625,1.734,-1.9513125,1.6911874,
1520.0,0.08181818,0.0,0.0,-0.2509091,0.054545403,0.5072727,1.9447501,1.2710626,1.4775624,1.6201875,-1.9510624,1.6712501,
1560.0,0.09090909,0.0,0.0,-0.2672727,0.059999943,0.5,1.9377501,1.254,1.4219999,1.6761875,-1.9565,1.6705625,
1600.0,0.08181818,0.0,0.0,-0.27272725,0.0363636,0.5181818,1.9579375,1.2648749,1.3840625,1.7404375,-1.9306875,1.6491876,
1640.0,0.06727273,0.0,0.0,-0.2854545,0.043636322,0.48363638,1.902375,1.2820001,1.3839376,1.7871251,-1.9151875,1.661,
