Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
280.0,0.33636364,0.0,0.15818182,-0.23818183,-0.15636373,0.51272726,-1.8808125,1.1221249,1.5844376,1.023,-1.988875,1.884125,
320.0,0.30454546,0.0,0.17,-0.3145454,-0.19818187,0.54181814,-1.84525,1.1456876,1.5175624,1.0852499,-1.98925,1.9219999,
360.0,0.29272726,0.0,0.17545454,-0.2854545,-0.2963636,0.5527272,-1.7055,1.1157501,1.3925624,1.1517501,-1.9776875,1.950875,
400.0,0.35181817,0.0,0.19272727,-0.34363627,-0.31999993,0.55999994,-1.624375,1.2402501,1.3882501,1.1670625,-1.96875,1.9499376,
440.0,0.32181817,0.0,0.18727273,-0.3327272,-0.34363627,0.5527272,-1.6208125,1.1751249,1.3113124,1.109375,-1.9719375,1.9256876,
480.0,0.33636364,0.0,0.19,-0.3490908,-0.3490908,0.5472727,-1.6820625,1.1842501,1.3349376,1.0486875,-1.9796875,1.884625,
520.0,0.37181818,0.0,0.18181819,-0.36181808,-0.34363627,0.5527272,-1.711375,1.1860626,1.3303125,0.9913125,-1.9828125,1.8520625,
560.0,0.37454545,0.0,0.18181819,-0.3490908,-0.36727262,0.5472727,-1.700875,1.155875,1.324625,0.9715624,-1.988875,1.83425,
600.0,0.36636364,0.0,0.18454546,-0.34363627,-0.3909092,0.57636356,-1.5954375,1.1318126,1.34675,0.98406243,-1.994,1.8296876,
640.0,0.36363637,0.0,0.19272727,-0.36181808,-0.40181828,0.60545444,-1.5340625,1.1105626,1.2826874,0.97825,-1.99975,1.8328125,
680.0,0.31363636,0.0,0.21363637,-0.42545462,-0.3490908,0.7054546,-1.4956875,0.9806876,1.1954999,1.0093751,-1.9954375,1.8543124,
720.0,0.3572727,0.0,0.28363636,-0.62545466,-0.34363627,0.71818185,-1.4909375,0.785125,1.0053124,1.05175,-1.98875,1.8841875,
760.0,0.45090908,0.0,0.30454546,-0.81818175,-0.53090906,0.74727273,-1.526125,0.6630626,0.9658749,1.105,-1.9764374,1.9186876,
800.0,0.53909093,0.0,0.30454546,-0.43818188,-0.49636364,0.67090917,-1.556375,0.2693751,0.7463751,1.1573751,-1.966125,1.9438751,
840.0,0.2809091,0.0,0.13727273,0.059999943,-0.23818183,0.42363644,-1.789875,0.9507501,1.1773751,1.1511874,-1.965125,1.9596875,
880.0,1.0727273,0.0,0.0,-0.54909086,-1.1654545,-0.7890909,-1.812375,1.7979374,1.5975626,0.579,-0.59562504,1.2456875,
920.0,0.77363634,0.0,0.0,0.88727283,0.18909097,-0.27272725,-1.93625,-1.9279375,-1.996875,0.78981256,-1.8527501,1.7975626,
960.0,0.5509091,0.0,0.0,1.1218181,0.8927274,-0.03272724,1.5141251,-1.7801875,-0.85025,0.048000097,-1.95125,0.048000097,
1000.0,0.53,0.0,0.0,0.71818185,0.7054546,0.18363643,-1.9919375,1.3738749,-0.56693745,0.057250023,-1.8380625,0.16737509,
1040.0,0.48090908,0.0,0.0,0.5818181,0.46545458,0.41272736,1.6760626,1.3069999,-1.1606874,0.80937505,-1.9953125,2.054,
1080.0,0.45090908,0.0,0.0,0.389091,0.44727278,0.47636366,1.5013125,0.8669374,-1.14925,1.9803126,-1.9821875,-1.998875,
1120.0,0.38363636,0.0,0.0,0.17272735,0.3599999,0.48909092,1.6214375,1.0409999,-1.5164375,1.8220625,-1.82425,-1.8909374,
1160.0,0.46545455,0.0,0.0,0.083636284,0.27272725,0.52363634,1.9029374,0.5573125,-1.557125,1.4779375,-1.9038125,-1.8824375,
1200.0,0.45090908,0.0,0.0,0.043636322,0.18363643,0.47090912,2.0444999,1.2710626,-1.497875,0.9836874,-1.927375,1.9650626,
1240.0,0.43363637,0.0,0.0,0.059999943,0.18363643,0.47636366,1.98225,1.2076249,-1.7059375,1.0698125,-1.97175,1.75175,
1280.0,0.4390909,0.0,0.0,-0.03818178,0.13636374,0.48909092,1.982625,1.09675,-1.8058751,1.0414374,2.042625,1.69575,
1320.0,0.40727273,0.0,0.0,-0.07454538,0.107272625,0.5,1.950875,1.1265626,-1.91875,1.440125,2.0881877,1.7911875,
1360.0,0.47181818,0.0,0.0,-0.109090805,0.059999943,0.52363634,1.9484375,1.0376875,2.039125,1.6285,-1.9909375,1.8645625,
1400.0,0.4390909,0.0,0.0,-0.14545465,0.043636322,0.5363636,2.0089998,1.033,2.0568752,1.753375,-1.9801875,1.8896875,
1440.0,0.43636364,0.0,0.0,-0.13272738,0.030909061,0.5181818,2.0491252,1.03525,2.0564375,1.8221874,-1.9746875,1.8954375,
1480.0,0.4481818,0.0,0.0,-0.114545345,0.043636322,0.51272726,2.0167499,1.1248751,2.0568752,1.6904376,-1.989,1.8450625,
