Timestamp,fsrLEFT,fsrMIDDLE,fsrRIGHT,xpin,ypin,zpin,ax,ay,az,bx,by,bz,
1480.0,0.12818182,0.0,0.0,0.030909061,0.330909,0.63636374,1.37625,0.86556244,1.9282501,1.0959375,-1.8976876,1.956625,
1520.0,0.13454546,0.0,0.0,-0.03272724,0.27272725,0.49454546,1.760375,0.9974375,1.5475626,1.0906875,-1.9124374,1.9511249,
1560.0,0.15181819,0.0,0.0,0.112727165,0.24181819,0.49454546,1.9038751,1.0395,-1.948,1.0645626,-1.911375,1.9311874,
1600.0,0.19272727,0.0,0.0,0.21818185,0.24909091,0.5527272,2.0047498,0.90418744,-1.9860625,1.0208125,-1.9024374,1.9111874,
1640.0,0.13181818,0.0,0.0,0.37818193,0.083636284,0.52363634,-1.768,0.9428749,-1.8374375,0.9860625,-1.8934375,1.8946874,
1680.0,0.11363637,0.0,0.0,0.35454535,0.049090862,0.46000004,2.0931873,1.1813126,-1.8326875,0.99099994,-1.88875,1.8899374,
1720.0,0.10818182,0.0,0.0,0.090909004,0.21818185,0.32545447,1.9810624,1.1371875,-1.8081875,0.9876876,-1.882,1.8886876,
1760.0,0.11727273,0.0,0.0,0.0363636,0.21272731,0.30181813,2.0933123,1.2405,2.008875,0.9998126,-1.8860625,1.8961875,
1800.0,0.087272726,0.0,0.0,-0.045454502,0.3127272,0.31818175,2.0133748,1.3570626,1.9561875,1.020875,-1.897125,1.908,
1840.0,0.17545454,0.0,0.0,-0.23818183,0.47090912,0.41272736,1.8130624,1.5176251,1.9198749,1.0580626,-1.9055625,1.9208751,
1880.0,0.11363637,0.0,0.0,-0.3490908,0.570909,0.61272717,1.4408126,1.1638124,1.4260626,1.089375,-1.9130625,1.9343126,
1920.0,0.13181818,0.0,0.0,-0.76545453,0.68909097,0.62363625,0.877625,0.8153124,1.2420001,1.1003749,-1.9074376,1.9376249,
1960.0,0.20181818,0.0,0.0,-0.9072728,1.0527272,0.6763637,0.37956262,0.5102501,0.54349995,1.0884376,-1.900875,1.93175,
2000.0,0.16636364,0.0,0.0,-0.17454553,0.95818186,0.65272737,0.08931255,0.8775625,1.0718124,1.0544374,-1.891125,1.915,
2040.0,0.14363636,0.0,0.0,-0.14545465,0.389091,0.5890908,0.80500007,1.0995,1.9948125,1.044625,-1.8861876,1.909625,
2080.0,0.010909091,0.0,1.1227273,-1.5818182,0.5072727,-1.7454545,1.5808125,1.2414999,-1.7516875,1.022125,-1.883875,1.9009376,
2120.0,0.08181818,0.0,0.41272727,-0.5254545,-0.27999997,0.054545403,-1.596875,1.368,1.984375,0.048000097,0.047937393,0.047937393,
2160.0,0.04909091,0.0,0.16363636,1.3454547,-0.9545455,0.28363633,-1.87475,-1.949375,1.2805624,0.431875,1.920125,0.98099995,
2200.0,0.15181819,0.0,0.0,1.2399998,-0.81818175,0.44181824,0.047937393,-1.6695625,0.047937393,0.18112493,-1.58925,1.4224999,
2240.0,0.15454546,0.0,0.0,1.0527272,-0.43818188,0.5472727,0.047937393,1.0225625,-0.805125,0.048000097,-1.933375,0.048000097,
2280.0,0.15818182,0.0,0.0,0.65272737,-0.35636353,0.52363634,-0.89743745,1.1540625,-1.4984375,0.048000097,-1.9436874,0.048000097,
2320.0,0.20181818,0.0,0.0,0.3599999,-0.07999992,0.52363634,-1.1756251,1.4350624,-1.8693125,1.2161875,-1.8635,-1.61875,
2360.0,0.21909091,0.0,0.0,0.26545453,0.06727266,0.5072727,-1.5239375,1.185375,-1.792375,2.0871248,-1.9016875,2.0145626,
2400.0,0.16636364,0.0,0.0,0.14363647,0.059999943,0.48909092,2.0816875,1.1604376,-1.90175,1.95275,-1.9058125,1.9870625,
2440.0,0.15454546,0.0,0.0,0.07818174,0.101818085,0.4363637,1.7720001,0.94306254,1.8315,1.9891875,-1.8923125,-1.9903125,
2480.0,0.17545454,0.0,0.0,-0.13818192,0.13636374,0.40727282,2.0464373,1.1303749,-1.9824375,2.008,-1.9419374,-1.7571875,
2520.0,0.19272727,0.0,0.0,-0.1672728,0.107272625,0.389091,2.0608125,1.2661874,1.9974375,2.02425,-1.9376875,-1.94,
2560.0,0.24545455,0.0,0.0,-0.20909095,0.101818085,0.39454556,1.9725626,1.3201876,1.8926251,1.74575,-1.9100626,-1.979,
2600.0,0.19909091,0.0,0.0,-0.3327272,0.090909004,0.43090916,1.8720624,1.1969376,1.7405,1.399375,-1.8995,1.8918126,
2640.0,0.19,0.0,0.0,-0.33818173,0.14363647,0.39454556,1.7475,1.263875,1.5905001,1.6733749,-1.9373125,1.8286874,
2680.0,0.19272727,0.0,0.0,-0.2854545,0.16000009,0.37090898,1.756875,1.3125,1.5960624,1.5699999,-1.9365,1.8048749,
